TradingDate,LowPrice,Volume,n,Margin Trading,Production(coal),AQI,PMI,USD,log,garch,vola
2020/3/26,28,4597,-0.012391159,5.80E+11,3803,48,52,706.92,-0.012468569,0.01530952,0.005394971
2020/3/27,29.01,87563,0.00678196,5.78E+11,3803,49,52,704.27,0.006759066,0.01473719,0.006924484
2020/3/30,29.4,13645,-0.005725834,5.76E+11,3803,35,52,704.47,-0.005742289,0.01437195,0.006950253
2020/3/31,29.3,218346,0.00203252,5.75E+11,3803,35,52,708.51,0.002030458,0.01428418,0.006801634
2020/4/1,29.2,338482,-0.012846518,5.72E+11,3855,39,50.8,707.71,-0.012929748,0.01514603,0.00781679
2020/4/2,28.66,35495,0.007191781,5.71E+11,3855,45,50.8,709.95,0.007166043,0.01481249,0.007743853
2020/4/3,29.21,25065,-0.002720163,5.67E+11,3855,49,50.8,711.04,-0.00272387,0.01436132,0.006830543
2020/4/7,28,45589,0.001704739,5.69E+11,3855,58,50.8,709.39,0.001703288,0.01388725,0.0067595
2020/4/8,29.36,3003,0.002382573,5.68E+11,3855,82,50.8,704.83,0.002379739,0.01349668,0.006791677
2020/4/9,29.21,37584,-0.005093379,5.69E+11,3855,168,50.8,705.36,-0.005106394,0.01353252,0.004267871
2020/4/10,28.9,7944,-0.009897611,5.66E+11,3855,81,50.8,703.54,-0.009946918,0.0140419,0.004549599
2020/4/13,28.31,1875,-0.005170631,5.65E+11,3855,74,50.8,703,-0.005184045,0.01388104,0.004653228
2020/4/14,28.32,294712,-0.016632017,5.66E+11,3855,109,50.8,704.06,-0.016771882,0.01561327,0.006308875
2020/4/15,28.01,206360,0.003523608,5.66E+11,3855,177,50.8,704.02,0.003517415,0.01494441,0.006651594
2020/4/16,28.05,5722,0.006320225,5.67E+11,3855,139,50.8,707.14,0.006300336,0.01449096,0.008504442
2020/4/17,28.01,10059,-0.014654571,5.66E+11,3855,80,50.8,707.18,-0.01476301,0.01558119,0.00931073
2020/4/20,27.4,21961,-0.022308782,5.67E+11,3855,60,50.8,706.57,-0.022561387,0.01814111,0.011560342
2020/4/21,27.51,11550,0.009779066,5.67E+11,3855,45,50.8,707.52,0.00973156,0.01742853,0.012732176
2020/4/22,25.88,9859,0.017934003,5.68E+11,3855,39,50.8,709.03,0.017775086,0.01807523,0.015328662
2020/4/23,26.55,20496,-0.012332629,5.69E+11,3855,38,50.8,708.87,-0.012409307,0.0178429,0.015445401
2020/4/24,27.19,17041,0.006778452,5.65E+11,3855,39,50.8,708.03,0.006755581,0.01580143,0.014961293
2020/4/27,27.5,400000,0.004961021,5.65E+11,3855,108,50.8,707.03,0.004948755,0.01491152,0.0099107
2020/4/28,27.5,259917,-0.013046544,5.62E+11,3855,201,50.8,707.1,-0.013132398,0.01527361,0.011911603
2020/4/29,27.31,18001,0.005359057,5.59E+11,3855,147,50.8,707.04,0.005344748,0.01284792,0.009063335
2020/4/30,27.6,26627,-0.008528785,5.55E+11,3855,121,50.8,705.71,-0.008565363,0.01668567,0.008248608
2020/5/6,27.82,5694,0.015053763,5.62E+11,3908,43,50.6,706.9,0.01494158,0.0172791,0.010194411
2020/5/7,27.5,12382,-0.003884181,5.65E+11,3908,36,50.6,709.31,-0.003891744,0.01654154,0.010071379
2020/5/8,27.52,13159,-0.004253811,5.67E+11,3908,34,50.6,707.88,-0.004262884,0.01595744,0.008437496
2020/5/11,27.35,10032,0,5.70E+11,3908,86,50.6,707.69,0,0.01543281,0.008115437
2020/5/12,27.35,15551,-0.009255963,5.72E+11,3908,69,50.6,709.19,-0.009299066,0.01575936,0.008267758
2020/5/13,27.51,10004,0.005389867,5.72E+11,3908,119,50.6,708.75,0.005375394,0.01546017,0.004888932
2020/5/14,27.7,11289,0.006790565,5.73E+11,3908,55,50.6,709.48,0.006767613,0.01523194,0.005982266
2020/5/15,27.21,212808,0.009584665,5.72E+11,3908,58,50.6,709.36,0.009539023,0.01540998,0.006655726
2020/5/18,27.86,8504,-0.005625879,5.74E+11,3908,60,50.6,710.3,-0.005641764,0.01524725,0.007414874
2020/5/19,27.86,14348,0.007425743,5.77E+11,3908,137,50.6,709.12,0.007398307,0.01518169,0.005336282
2020/5/20,27.51,34606,-0.025974026,5.76E+11,3908,65,50.6,709.56,-0.026317308,0.01915193,0.013433783
2020/5/21,27.7,8676,0.014774775,5.76E+11,3908,48,50.6,708.68,0.014666691,0.0188392,0.014732581
2020/5/22,27.22,12603,-0.014559659,5.74E+11,3908,37,50.6,709.39,-0.014666691,0.01885144,0.014756304
2020/5/25,27.8,39677,0.033153153,5.74E+11,3908,50,50.6,712.09,0.03261544,0.02261069,0.020994322
2020/5/26,27.41,31773,-0.023718172,5.76E+11,3908,70,50.6,712.93,-0.024003976,0.02326657,0.023238256
2020/5/27,27.85,21296,0.013933548,5.76E+11,3908,43,50.6,710.92,0.013837368,0.02150723,0.020788767
2020/5/28,27.81,118755,-0.018675123,5.75E+11,3908,69,50.6,711.92,-0.018851705,0.02124411,0.021805605
2020/5/29,27.88,35695,0.029084381,5.74E+11,3908,53,50.6,713.16,0.028669456,0.02287378,0.023666553
2020/6/1,27.8,8070,-0.016748081,5.79E+11,4017,50,50.9,713.15,-0.016889916,0.0220008,0.020836614
2020/6/2,27.2,476,-0.034066714,5.80E+11,4017,47,50.9,711.67,-0.034660509,0.02543037,0.023236987
2020/6/3,27.75,10193,0.046289493,5.80E+11,4017,43,50.9,710.74,0.045250089,0.03004892,0.030688893
2020/6/4,27.66,73629,-0.013342697,5.82E+11,4017,40,50.9,710.12,-0.01343251,0.02693734,0.030068549
2020/6/5,27.72,19074,0.012099644,5.83E+11,4017,39,50.9,709.65,0.012027029,0.0242268,0.02773949
2020/6/8,27.6,76137,-0.026722925,5.85E+11,4017,53,50.9,708.82,-0.027086474,0.02492375,0.029132735
2020/6/9,27.6,13025,0.003251445,5.86E+11,4017,44,50.9,707.11,0.003246171,0.02214037,0.024644807
2020/6/10,27.6,64673,-0.000720202,5.87E+11,4017,67,50.9,707.03,-0.000720461,0.01993155,0.013674548
2020/6/11,25,78652,-0.004684685,5.88E+11,4017,75,50.9,706.08,-0.004695692,0.01838058,0.013054211
2020/6/12,27.7,5824,0.004706734,5.88E+11,4017,89,50.9,706.08,0.004695692,0.01712836,0.011560161
2020/6/15,27.59,54821,-0.001081081,5.90E+11,4017,38,50.9,709.02,-0.001081666,0.01610683,0.00334391
2020/6/16,25,127481,-0.006493506,5.93E+11,4017,34,50.9,707.55,-0.006514681,0.01564383,0.003857339
2020/6/17,27.21,199985,-0.005446623,5.94E+11,4017,36,50.9,708.73,-0.00546151,0.01517365,0.004085014
2020/6/18,27.28,10614,0.002920774,5.97E+11,4017,44,50.9,709.03,0.002916517,0.01466918,0.004428628
2020/6/19,27.35,11067,0,5.96E+11,4017,50,50.9,709.13,0,0.01423246,0.003503595
2020/6/22,27.48,4582,0.000728067,6.02E+11,4017,58,50.9,708.65,0.000727802,0.0138459,0.003672081
2020/6/23,27.3,32244,-0.005820298,6.05E+11,4017,60,50.9,706.71,-0.005837302,0.01392936,0.003499134
2020/6/24,27.75,1,0,6.02E+11,4017,69,50.9,705.55,0,0.01367262,0.002903378
2020/6/29,27.28,31954,-0.000365898,6.06E+11,4017,87,50.9,708.08,-0.000365965,0.01352776,0.002397565
2020/7/1,27.26,39837,0.010248902,6.18E+11,4017,40,51.1,707.1,0.010196738,0.01408634,0.005181759
2020/7/2,27.26,24071,-0.009057971,6.24E+11,4017,38,51.1,705.66,-0.009099244,0.01444993,0.006569078
2020/7/3,27.21,27506,0.00511883,6.31E+11,4017,40,51.1,706.38,0.005105773,0.0142132,0.00642118
2020/7/6,26.9,22061,-0.013823208,6.54E+11,4017,48,51.1,706.63,-0.013919639,0.01531494,0.008873151
2020/7/7,27.09,57351,-0.000737735,6.67E+11,4017,46,51.1,703.1,-0.000738007,0.01469929,0.008863908
2020/7/8,24.9,53010,-0.0018457,6.86E+11,4017,46,51.1,702.07,-0.001847405,0.01425991,0.006671449
2020/7/9,27,8900,0.014053254,6.99E+11,4017,48,51.1,700.85,0.013955423,0.01518286,0.009134877
2020/7/10,27.49,22201,0.004376368,7.07E+11,4017,38,51.1,699.43,0.004366819,0.01469565,0.009065058
2020/7/13,26.37,16442,-0.012345679,7.23E+11,4017,88,51.1,699.65,-0.01242252,0.01536512,0.008601193
2020/7/14,27.43,1101,0.009926471,7.29E+11,4017,158,51.1,699.96,0.009877527,0.01530088,0.009276985
2020/7/15,25,52001,-0.015289407,7.31E+11,4017,99,51.1,699.82,-0.015407495,0.01628041,0.011858086
2020/7/16,27.39,2001,0.012569316,7.29E+11,4017,50,51.1,699.13,0.012490978,0.01628917,0.011525011
2020/7/17,27.06,13190,0.017159547,7.24E+11,4017,40,51.1,700.43,0.017013985,0.01700724,0.013476526
2020/7/20,28.48,177,0.022254128,7.30E+11,4017,52,51.1,699.28,0.022010118,0.01857684,0.012976716
2020/7/21,26.33,2201,-0.01755618,7.31E+11,4017,62,51.1,698.62,-0.017712117,0.01885169,0.016812953
2020/7/22,28.76,180,0.027877055,7.35E+11,4017,61,51.1,697.18,0.027495564,0.02081595,0.015799802
2020/7/23,28.2,61300,-0.011821975,7.39E+11,4017,102,51.1,699.21,-0.01189241,0.01950601,0.018506918
2020/7/24,27.66,26613,-0.006685433,7.30E+11,4017,125,51.1,699.38,-0.00670788,0.0176898,0.018470425
2020/7/27,27.02,190,-0.01487779,7.33E+11,4017,59,51.1,700.38,-0.014989574,0.01738968,0.016537765
2020/7/28,28.4,101,0.021934556,7.34E+11,4017,70,51.1,698.95,0.021697454,0.01830163,0.017828103
2020/7/29,28.35,117,-0.002111189,7.41E+11,4017,89,51.1,699.69,-0.002113421,0.01649669,0.013016342
2020/7/30,28,40234,-0.011988717,7.45E+11,4017,63,51.1,699.02,-0.012061161,0.01612199,0.013040068
2020/7/31,28,67701,0.011777302,7.48E+11,4017,30,51.1,698.48,0.011708489,0.01555167,0.013992106
2020/8/3,27.51,38281,-0.008112875,7.60E+11,4128,38,51,699.8,-0.008145963,0.01494705,0.012645836
2020/8/4,27.8,1412,-0.007823613,7.61E+11,4128,49,51,698.03,-0.007854378,0.01443377,0.008329142
2020/8/5,28,26101,0.003584229,7.69E+11,4128,39,51,697.52,0.003577821,0.0136253,0.008840452
2020/8/6,28,10301,0,7.72E+11,4128,70,51,694.38,0,0.01295436,0.007454335
2020/8/7,28,22284,0.007142857,7.67E+11,4128,55,51,694.08,0.007117468,0.01281586,0.006097186
2020/8/10,28.1,11570,-0.00212766,7.72E+11,4128,89,51,696.49,-0.002129926,0.01241623,0.005090892
2020/8/11,28,9250,-0.004264392,7.69E+11,4128,44,51,697.11,-0.004273511,0.01223175,0.004063856
2020/8/12,27.99,22212,-0.000713776,7.65E+11,4128,35,51,695.97,-0.000714031,0.01194308,0.003846236
2020/8/13,28.29,110,0.010357143,7.66E+11,4128,35,51,694.29,0.010303875,0.01253138,0.005637438
2020/8/14,28.02,10001,-0.009544008,7.63E+11,4128,38,51,694.05,-0.009589844,0.01295558,0.006530597
2020/8/17,28.2,20000,0.009992862,7.74E+11,4128,44,51,693.62,0.009943264,0.01316216,0.00786571
2020/8/18,28.04,10001,-0.009187279,7.78E+11,4128,52,51,693.25,-0.009229742,0.01326559,0.008747567
2020/8/19,28.2,20000,0.007845934,7.79E+11,4128,30,51,691.68,0.007815315,0.01292869,0.009232385
2020/8/20,28.1,11010,-0.005661713,7.78E+11,4128,67,51,692.74,-0.005677801,0.0126731,0.008488298
2020/8/21,28.1,29736,0.000711744,7.77E+11,4128,143,51,691.07,0.000711491,0.01218278,0.007420797
2020/8/24,28.11,10501,0.004978663,7.78E+11,4128,113,51,691.94,0.00496631,0.01196877,0.006376128
2020/8/25,28.03,25903,-0.007077141,7.76E+11,4128,98,51,692.74,-0.007102303,0.01204137,0.005810818
2020/8/26,27.95,3212,-0.003920171,7.73E+11,4128,75,51,690.79,-0.003927875,0.01184257,0.004448501
2020/8/27,25.6,11451,-0.001073345,7.74E+11,4128,96,51,689.03,-0.001073922,0.01155146,0.004097199
2020/8/28,27.5,11001,-0.008237822,7.77E+11,4128,139,51,688.91,-0.008271941,0.01194331,0.004745977
2020/8/31,27,225400,-0.006861683,7.82E+11,4128,80,51,686.05,-0.006885333,0.01202346,0.002616124
2020/9/1,28.09,14000,0.021454545,7.83E+11,4059,101,51.5,684.98,0.021227636,0.01481732,0.010796282
2020/9/2,27.8,55001,-0.010323959,7.87E+11,4059,130,51.5,683.76,-0.01037762,0.01448088,0.011571536
2020/9/3,27.8,10342,0.000359712,7.88E+11,4059,117,51.5,683.19,0.000359648,0.01339747,0.011585793
2020/9/4,27.7,10001,-0.003955412,7.86E+11,4059,85,51.5,683.59,-0.003963255,0.01273814,0.011149224
2020/9/7,27.22,33501,0.003971119,7.84E+11,4059,49,51.5,683.86,0.003963255,0.01222494,0.010627515
2020/9/8,25.06,67679,-0.009708738,7.83E+11,4059,54,51.5,683.86,-0.009756175,0.01252422,0.00558961
2020/9/9,27.52,38791,0.011619463,7.80E+11,4059,59,51.5,684.23,0.011552475,0.01280482,0.007200793
2020/9/10,27.5,8863,0.000358938,7.75E+11,4059,62,51.5,683.31,0.000358873,0.01210108,0.007200795
2020/9/11,27.8,114991,0.006458558,7.75E+11,4059,54,51.5,683.89,0.00643779,0.01189791,0.007132913
2020/9/14,27.1,122134,-0.024955437,7.77E+11,4059,54,51.5,683.61,-0.025272103,0.01618086,0.013063361
2020/9/15,27.7,138365,0.024131627,7.79E+11,4059,55,51.5,682.22,0.02384506,0.01807633,0.016278994
2020/9/17,27.15,106273,-0.000357015,7.81E+11,4059,43,51.5,676.75,-0.000357079,0.01611,0.01577303
2020/9/18,27.55,114003,-0.015357143,7.85E+11,4059,34,51.5,675.91,-0.015476285,0.01604557,0.017116824
2020/9/21,27.7,116888,0.011606819,7.85E+11,4059,45,51.5,675.95,0.011539977,0.01537176,0.017739985
2020/9/22,27.31,90298,-0.020795984,7.86E+11,4059,72,51.5,678.72,-0.021015266,0.01690276,0.016628974
2020/9/23,27.46,98532,0.024899304,7.89E+11,4059,63,51.5,679.86,0.024594368,0.01870243,0.016847767
2020/9/24,27.41,97618,-0.020721686,7.88E+11,4059,48,51.5,680.28,-0.020939393,0.0191052,0.018798723
2020/9/25,27.7,115573,0.0204305,7.86E+11,4059,75,51.5,681.21,0.020224597,0.01914025,0.019928328
2020/9/28,27.02,116122,-0.016803718,7.84E+11,4059,48,51.5,682.52,-0.016946503,0.0186041,0.020695599
2020/9/29,27.22,203641,0.012363636,7.82E+11,4059,96,51.5,681.71,0.012287831,0.01738159,0.019061278
2020/9/30,27.02,481,-0.011135057,7.73E+11,4059,50,51.5,681.71,-0.011197516,0.01637181,0.016468953
2020/10/9,25,265702,-0.010533963,7.78E+11,4000,49,51.4,677.96,-0.010589838,0.0155376,0.01467649
2020/10/12,27.01,119170,0.022026432,7.86E+11,4000,97,51.4,671.26,0.021787354,0.01713129,0.015139696
2020/10/13,27.02,321342,0.020833333,7.90E+11,4000,53,51.4,672.96,0.020619287,0.01846589,0.014640956
2020/10/14,27.06,147142,-0.034130894,7.93E+11,4000,43,51.4,674.73,-0.034726955,0.02235197,0.021464058
2020/10/15,27.02,41321,-0.012386157,7.92E+11,4000,51,51.4,673.74,-0.012463504,0.02030421,0.021568583
2020/10/16,27.78,363998,0.024714128,7.92E+11,4000,50,51.4,673.32,0.024413674,0.0209455,0.023580099
2020/10/19,27.11,315654,-0.020158387,7.94E+11,4000,45,51.4,670.1,-0.02036434,0.02055791,0.023219572
2020/10/20,27.88,102647,0.024614254,7.95E+11,4000,50,51.4,669.3,0.024316204,0.0217542,0.024051763
2020/10/21,27.11,168494,-0.01470061,7.97E+11,4000,47,51.4,667.81,-0.014809734,0.01969413,0.019881852
2020/10/22,27.88,200388,0.014556041,7.97E+11,4000,49,51.4,665.56,0.014451119,0.01951295,0.019356121
2020/10/23,27.11,166163,-0.013629842,7.91E+11,4000,67,51.4,667.03,-0.013723581,0.01764279,0.017899492
2020/10/26,27.5,38083,0,7.90E+11,4000,117,51.4,667.25,0,0.01579471,0.01540669
2020/10/27,26,51304,-0.010545455,7.90E+11,4000,100,51.4,669.89,-0.010601452,0.01501413,0.011018476
2020/10/28,27.21,12540,0.004777655,7.92E+11,4000,66,51.4,671.95,0.004766279,0.01400169,0.010267055
2020/10/29,27.36,13278,0.005486467,7.95E+11,4000,57,51.4,672.6,0.005471471,0.0132051,0.007920752
2020/10/30,27.47,1939,-0.000727537,7.91E+11,4000,57,51.4,672.32,-0.000727802,0.0108305,0.005750419
2020/11/2,27.21,196359,0.012377139,7.92E+11,4046,65,52.1,670.5,0.012301168,0.01301467,0.007638878
2020/11/3,27.89,999,0.002876663,7.95E+11,4046,64,52.1,669.57,0.002872533,0.0123181,0.004263749
2020/11/4,27.21,1000,-0.024381499,7.97E+11,4046,63,52.1,667.71,-0.024683649,0.01611521,0.012607743
2020/11/5,27.55,6020,0.017273061,8.00E+11,4046,100,52.1,668.95,0.017125578,0.01652308,0.0145133
2020/11/6,27.23,2475,-0.010115607,7.99E+11,4046,104,52.1,662.9,-0.010167117,0.01559779,0.015259137
2020/11/9,26.9,55812,0.003284672,8.07E+11,4046,100,52.1,661.23,0.003279289,0.01429812,0.014129082
2020/11/10,26.8,31800,-0.003637686,8.07E+11,4046,100,52.1,658.97,-0.003644319,0.01331915,0.013889001
2020/11/11,26.88,92555,0.016064257,8.06E+11,4046,80,52.1,660.7,0.015936592,0.01441658,0.010706494
2020/11/12,27.5,134996,-0.001437298,8.06E+11,4046,80,52.1,662.36,-0.001438332,0.01331807,0.008721271
2020/11/13,26.7,129220,0,8.06E+11,4046,74,52.1,662.85,0,0.01248405,0.006930064
2020/11/14,27.8,20687,0.000359842,8.06E+11,4046,53,52.1,663.85,0.000359777,0.01161513,0.006990061
2020/11/15,26.88,1166,0.009352518,8.06E+11,4046,58,52.1,664.85,0.009309054,0.01188359,0.006723422
2020/11/16,26,317731,-0.004989309,8.10E+11,4046,78,52.1,660.48,-0.005001797,0.01149896,0.00472842
2020/11/17,27.51,70488,0.003581662,8.10E+11,4046,69,52.1,657.62,0.003575263,0.01115859,0.004711715
2020/11/18,27.3,30981,0.006067095,8.11E+11,4046,83,52.1,655.93,0.006048764,0.01113125,0.004905692
2020/11/19,27.79,930225,-0.010642072,8.10E+11,4046,70,52.1,654.84,-0.010699103,0.01178967,0.00739497
2020/11/20,25.1,523966,0.003226963,8.11E+11,4046,125,52.1,657.86,0.003221768,0.01135079,0.006286626
2020/11/21,27.52,192088,-0.000357398,8.11E+11,4046,59,52.1,658.86,-0.000357462,0.0109361,0.005894203
2020/11/22,25.59,72000,0.000715052,8.11E+11,4046,64,52.1,659.86,0.000714796,0.01064231,0.005689417
2020/11/23,27.8,325622,0.003572705,8.17E+11,4046,52,52.1,657.19,0.003566338,0.01055077,0.005209268
2020/11/24,27.9,486954,0.004627981,8.19E+11,4046,53,52.1,658.09,0.004617305,0.0105611,0.001864636
2020/11/25,26.5,519168,-0.00248051,8.19E+11,4046,68,52.1,657.49,-0.002483592,0.01039785,0.0025887
2020/11/26,27.32,1397840,-0.001420959,8.17E+11,4046,62,52.1,657.8,-0.00142197,0.01025668,0.00274786
2020/11/27,27.85,662683,0.002134472,8.17E+11,4046,38,52.1,657.55,0.002132197,0.01018932,0.00277692
2020/11/28,27.8,229922,-0.003194888,8.17E+11,4046,44,52.1,658.55,-0.003200003,0.0062452,0.002975589
2020/11/29,26,2144,-0.00997151,8.17E+11,4046,34,52.1,659.55,-0.010021558,0.00740478,0.003960772
2020/11/30,27.36,307527,-0.011870504,8.21E+11,4046,41,52.1,657.82,-0.011941521,0.01189083,0.005296252
2020/12/1,27.5,83066,0.008736804,8.24E+11,3972,40,51.9,659.21,0.008698859,0.01197704,0.007647308
2020/12/2,28,171000,0.010465536,8.28E+11,3972,43,51.9,656.11,0.010411151,0.01230339,0.009273682
2020/12/3,27.5,57295,-0.005357143,8.29E+11,3972,38,51.9,655.92,-0.005371544,0.01184844,0.009406576
2020/12/4,28.01,42310,0.012208259,8.29E+11,3972,38,51.9,655.07,0.012134339,0.01253939,0.00963267
2020/12/7,28.01,42310,0,8.31E+11,3972,66,51.9,653.62,0,0.01177085,0.00672722
2020/12/9,27.5,32708,0.006385243,8.28E+11,3972,68,51.9,653.11,0.006364944,0.00896765,0.006544988
2020/12/10,28.02,17717,0.000352485,8.30E+11,3972,78,51.9,654.76,0.000352423,0.0082756,0.006006487
2020/12/11,26,556122,0.002114165,8.27E+11,3972,79,51.9,654.05,0.002111933,0.00773117,0.004570434
2020/12/14,26,173811,-0.002109705,8.30E+11,3972,37,51.9,653.61,-0.002111933,0.00727634,0.002847196
2020/12/16,27.02,126500,0.002114165,8.33E+11,3972,30,51.9,653.55,0.002111933,0.00695616,0.002772226
2020/12/17,26.2,134120,0.000351617,8.36E+11,3972,37,51.9,653.62,0.000351556,0.00678987,0.001551948
2020/12/18,26,55912,-0.003163445,8.37E+11,3972,39,51.9,653.15,-0.003168459,0.0064435,0.002165369
2020/12/21,26.33,10945,-0.003526093,8.42E+11,3972,63,51.9,655.07,-0.003532324,0.00635294,0.002167857
2020/12/22,26.3,11576,0.002830856,8.42E+11,3972,72,51.9,653.87,0.002826857,0.0062569,0.002634143
2020/12/23,26,49956,-0.006351447,8.45E+11,3972,85,51.9,655.58,-0.006371703,0.00661731,0.00321407
2020/12/24,26.66,442407,0.008167614,8.45E+11,3972,52,51.9,653.61,0.008134439,0.00733329,0.005222717
2020/12/25,26,309044,0.016202888,8.48E+11,3972,67,51.9,653.33,0.016073022,0.00997753,0.008085652
2020/12/28,26.4,1050,0.001039861,8.50E+11,3972,104,51.9,652.36,0.001039321,0.00912548,0.007483131
2020/12/29,26.5,13361,-0.022160665,8.47E+11,3972,100,51.9,654.51,-0.022409901,0.01303577,0.013159746
2020/12/30,28.36,21968,0.004603399,8.52E+11,3972,41,51.9,653.25,0.004592836,0.01194629,0.012944876
2020/12/31,26,565105,0.00140994,8.54E+11,3972,39,51.9,652.49,0.001408947,0.01083772,0.012526819
2021/1/4,26,22155,0.015839493,8.66E+11,3975,65,51.3,654.08,0.015715357,0.01218432,0.012436331
2021/1/7,28.45,309975,0.006237006,8.82E+11,3975,62,51.3,646.08,0.006217637,0.01133541,0.012687077
2021/1/8,28,281705,0.014807163,8.83E+11,3975,51,51.3,647.08,0.014698607,0.01223463,0.005678709
2021/1/11,27,83665,0.034611469,8.83E+11,3975,53,51.3,647.64,0.034025964,0.01887032,0.011159888
2021/1/12,27.55,155348,-0.051820269,8.91E+11,3975,68,51.3,648.23,-0.053211205,0.02909008,0.029765766
2021/1/13,28.66,1001,0.041162228,8.94E+11,3975,104,51.3,646.05,0.040337616,0.03156204,0.033217694
2021/1/14,28,954,0.011960133,8.93E+11,3975,119,51.3,647.46,0.011889176,0.02849831,0.033220171
2021/1/15,28.1,1839,-0.001641497,8.92E+11,3975,138,51.3,646.33,-0.001642846,0.02526058,0.033356251
2021/1/18,28.11,1618,0.002301874,8.96E+11,3975,84,51.3,648.45,0.002299229,0.02245838,0.030357444
2021/1/19,29.11,1919,0.020341207,8.98E+11,3975,107,51.3,648.83,0.020137088,0.02195003,0.014937012
2021/1/20,31.48,1049,0.017684887,9.02E+11,3975,122,51.3,648.36,0.017530329,0.02106963,0.008460308
2021/1/21,31.48,1049,0,9.08E+11,3975,104,51.3,646.96,0,0.01875934,0.009241833
2021/1/22,28.55,4480,0.005371248,9.07E+11,3975,62,51.3,646.17,0.005356874,0.01691594,0.008196987
2021/1/25,28.88,1170,0.002514142,9.12E+11,3975,70,51.3,648.19,0.002510987,0.01522275,0.008162397
2021/1/26,29,2500,-0.019435737,9.07E+11,3975,64,51.3,649.19,-0.019627094,0.01615947,0.012007292
2021/1/27,28.5,37696,-0.00831202,9.07E+11,3975,77,51.3,646.65,-0.008346758,0.01491027,0.009044802
2021/1/28,31.29,4401,0.010638298,9.03E+11,3975,56,51.3,648.45,0.010582109,0.01422248,0.01080493
2021/1/29,28.5,22908,0,8.96E+11,3975,65,51.3,647.09,0,0.0127814,0.010284842
2021/2/1,28.66,39320,-0.009569378,8.96E+11,3975,77,50.6,646.23,-0.009615459,0.01274352,0.010133622
2021/2/2,28.1,28050,0.003542673,8.96E+11,3975,89,50.6,647.36,0.003536413,0.01200943,0.007532036
2021/2/3,29.11,18503,-0.004813864,8.96E+11,3975,96,50.6,646.69,-0.004825488,0.01155367,0.006931217
2021/2/4,28.1,9341,-0.011931635,8.91E+11,3975,113,50.6,646.05,-0.012003388,0.01224226,0.005785764
2021/2/5,28,212541,0.006853786,8.86E+11,3975,90,50.6,647.1,0.006830405,0.01193914,0.007311457
2021/2/8,28.1,210561,0.002593193,8.84E+11,3975,80,50.6,646.78,0.002589836,0.01136685,0.006785805
2021/2/9,28,849,0.042677013,8.86E+11,3975,37,50.6,645.33,0.041791457,0.02164009,0.018605475
2021/2/10,32.2,3004,0.000930233,8.75E+11,3975,20,50.6,643.91,0.0009298,0.01888075,0.018014549
2021/2/18,30.1,857,-0.008983891,8.88E+11,3975,55,50.6,645.36,-0.009024489,0.01716603,0.017380323
2021/2/19,29,854,0.008752735,8.92E+11,3975,76,50.6,646.24,0.008714652,0.01580417,0.017357774
2021/2/22,29.11,150970,-0.003098853,8.99E+11,3975,107,50.6,645.63,-0.003103665,0.01433172,0.017918648
2021/2/23,29,650,-0.002486789,8.98E+11,3975,127,50.6,645.16,-0.002489886,0.0131773,0.005816116
2021/2/24,31.01,3695,-0.008413836,8.97E+11,3975,81,50.6,646.15,-0.008449432,0.01282891,0.006378261
2021/2/25,28.88,860,0.011313639,8.98E+11,3975,45,50.6,645.22,0.011250119,0.01299752,0.007519601
2021/2/26,29.11,2420,-0.005904288,8.93E+11,3975,48,50.6,647.13,-0.005921788,0.01241201,0.006836211
2021/3/1,29,1244,0.00406377,8.99E+11,3979,74,51.9,647.54,0.004055535,0.0118155,0.00714407
2021/3/3,28.44,2753,0.010585305,9.03E+11,3979,44,51.9,645.65,0.010529673,0.01216274,0.008173884
2021/3/4,31.01,3920,0.016327788,8.97E+11,3979,52,51.9,647.58,0.016195923,0.01353486,0.007622118
2021/3/5,29.88,12668,0.027584116,8.94E+11,3979,63,51.9,649.04,0.027210529,0.01741864,0.011161142
2021/3/8,30.88,9706,0.040412979,8.92E+11,3979,52,51.9,647.95,0.03961773,0.02351418,0.012602286
2021/3/9,33.01,12321,0.006521123,8.85E+11,3979,63,51.9,653.38,0.006499952,0.02057086,0.012027102
2021/3/11,35.22,11913,-0.002535211,8.87E+11,3979,62,51.9,649.7,-0.00253843,0.01799019,0.014884057
2021/3/12,32.66,17513,-0.004800904,8.86E+11,3979,83,51.9,648.45,-0.004812465,0.01609126,0.017385218
2021/3/16,35,650,0.001135074,8.85E+11,3979,70,51.9,650.29,0.00113443,0.01442984,0.016274415
2021/3/17,33.1,8230,-0.007653061,8.86E+11,3979,55,51.9,649.78,-0.007682496,0.01363704,0.004923646
2021/3/18,35,213610,0,8.85E+11,3979,48,51.9,648.59,0,0.01246296,0.00320234
2021/3/19,35.4,107829,0.014852899,8.83E+11,3979,45,51.9,650.98,0.014743675,0.01332532,0.007727281
2021/3/22,32.55,4977,0.014916972,8.87E+11,3979,68,51.9,651.91,0.014806808,0.01391527,0.008844241
2021/3/23,33,55857,0.009706045,8.85E+11,3979,95,51.9,650.36,0.009659244,0.01339626,0.008833414
2021/3/24,33,137642,0.001922549,8.83E+11,3979,76,51.9,652.28,0.001920703,0.01233812,0.006249242
2021/3/25,35.1,1500,0.003289474,8.80E+11,3979,120,51.9,652.82,0.003284075,0.01160222,0.005474726
